,title,author,date,category,word,count
3786,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,light,1
3784,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,rift,1
3782,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,sought,1
3765,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,high,1
3781,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,storm,1
1059,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,hill,1
3778,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,eer,1
3777,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,untrodden,1
3775,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,tawny,1
3773,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,insurgent,1
3772,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,deep,1
3771,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,repel,1
3770,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,rock,1
3769,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,leagues,1
1063,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,arms,1
3767,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,whose,1
3766,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,steep,1
3732,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,herdless,1
3730,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,harsh,1
3800,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,abrupt,1
3728,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,land,1
3694,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,construction,1
3693,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,evil,1
3692,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,place,1
3691,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,absence,1
3690,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,discover,1
3689,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,should,1
3688,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,fear,1
3687,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,nature,1
3686,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,disturbing,1
3685,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,entirely,1
3684,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,emotions,1
3683,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,filled,1
3682,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,nodignity,1
3681,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,haste,1
3680,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,returned,1
3679,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,marriage,1
3678,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,estate,1
3677,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,present,1
1085,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,half,1
3675,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,occasion,1
3674,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,remembering,1
3673,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,street,1
1086,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,much,1
3671,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,goodly,1
3670,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,four,1
3669,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,side,1
3668,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,couchs,1
3667,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,leaving,1
3666,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,departed,1
3695,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,being,1
3696,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,uppermost,1
3697,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,entering,1
3713,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,shrewdly,1
3727,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,barren,1
3726,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,beside,1
1078,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,bluebird,1
1079,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,puts,1
1082,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,heavenly,1
1083,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,word,1
3720,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,western,1
3719,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,fishers,1
3718,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,eight,1
3717,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,one,1
3716,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,experience,1
3715,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,air,1
3714,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,distressing,1
3712,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,biting,1
3698,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,stealthily,1
3711,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,couch,1
3710,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,erect,1
3709,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,sitting,1
3708,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,perceived,1
3707,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,bride,1
3706,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,forsaken,1
3705,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,rejoining,1
3704,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,disrobing,1
3703,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,quickly,1
3702,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,intention,1
3701,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,leopard,1
3700,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,toes,1
3699,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,then,1
3799,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,home,1
3801,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,breast,1
3935,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,maelstroms,1
3868,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,said,1
3901,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,tollings,1
3900,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,mighty,1
3898,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,last,1
3897,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,forth,1
1024,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,plainly,1
3895,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,star,1
3894,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,wincing,1
1025,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,leap,1
3892,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,clean,1
3891,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,blew,1
3890,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,wounded,1
1026,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,liberty,1
3888,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,cold,1
3887,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,green,1
3885,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,reach,1
3884,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,lessening,1
1028,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,woodman,1
1030,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,green,1
3881,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,fled,1
3880,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,thither,1
3879,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,told,1
1031,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,robin,1
1032,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,hast,1
3876,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,eastward,1
3875,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,rein,1
3874,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,winds,1
1033,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,thou,1
3872,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,gave,1
1035,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,travel,1
3902,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,blast,1
3903,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,shock,1
3904,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,waves,1
3921,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,flame,1
3934,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,track,1
3933,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,her,1
3932,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,lions,1
3931,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,race,1
3930,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,barbarian,1
3929,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,lands,1
3928,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,compelled,1
3927,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,apace,1
3926,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,flies,1
1020,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,acton,1
3924,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,yellow,1
3923,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,back,1
3922,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,swept,1
3920,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,ravished,1
3906,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,widewinged,1
3919,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,bled,1
1021,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,bedford,1
3917,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,young,1
3916,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,mouth,1
3915,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,horizon,1
3914,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,below,1
3913,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,pits,1
3912,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,slowly,1
3911,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,crept,1
3910,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,scorpion,1
3909,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,overhead,1
3908,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,hovered,1
3907,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,eagle,1
3869,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,shelter,1
3867,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,captains,1
3802,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,girt,1
3866,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,asudden,1
1043,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,eye,1
3831,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,dawn,1
3830,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,earth,1
3829,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,held,1
3828,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,autumn,1
3827,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,sombre,1
3826,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,year,1
1044,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,serene,1
3824,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,haunted,1
3823,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,upon,1
1045,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,can,1
3821,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,another,1
1046,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,gaze,1
1047,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,across,1
3818,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,flight,1
3817,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,unhasting,1
3816,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,stars,1
1049,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,villagegreen,1
3814,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,swore,1
3813,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,beauty,1
3812,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,solemn,1
3811,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,place,1
3810,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,foam,1
3809,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,rustling,1
3808,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,scarves,1
3806,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,emerald,1
3805,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,curving,1
3804,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,whorled,1
3803,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,splendor,1
3833,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,village,1
3834,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,bay,1
3835,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,sang,1
3851,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,lee,1
3865,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,wroth,1
3864,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,grew,1
3863,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,main,1
3862,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,hooks,1
3861,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,cast,1
3860,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,have,1
3859,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,would,1
3858,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,dark,1
3857,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,gaunt,1
3856,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,lie,1
3855,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,reefs,1
3854,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,whitehooved,1
3852,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,thundered,1
1037,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,earth,1
3836,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,taut,1
1038,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,ever,1
1039,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,morn,1
3847,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,ere,1
3846,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,mark,1
3845,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,arrows,1
1040,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,calmer,1
3843,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,drave,1
3842,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,southwest,1
3841,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,mirth,1
3840,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,mocked,1
3839,THE SWIMMERS,George Sterling (1869-1926),1869,Narrative Poems,seabirds,1
1041,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,birth,1
1042,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,mornings,1
4215,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,sang,1
4217,THREE DAYS' RIDE,Stephen Vincent Benét,1898,Narrative Poems,closed,1
840,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Historical Poems,conflagration,1
4546,THE ARBOUR,Anne Bronte (1820-1849),1820,Nature Poems,dream,1
4576,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,knowest,1
4575,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,sigh,1
4574,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,weary,1
4573,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,winds,1
4572,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,long,1
4571,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,tear,1
4570,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,exalting,1
4569,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,swift,1
4568,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,imminent,1
4567,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,make,1
4566,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,grief,1
4565,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,elusive,1
4564,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,rapt,1
4563,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,fear,1
4562,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,holy,1
4561,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,leaf,1
4560,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,stains,1
4559,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,sunset,1
4558,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,tiny,1
883,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Historical Poems,day,1
884,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Historical Poems,looked,1
4555,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,year,1
4554,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,troubled,1
4553,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,droops,1
4552,THE ARBOUR,Anne Bronte (1820-1849),1820,Nature Poems,chain,1
4551,THE ARBOUR,Anne Bronte (1820-1849),1820,Nature Poems,such,1
4550,THE ARBOUR,Anne Bronte (1820-1849),1820,Nature Poems,confined,1
4549,THE ARBOUR,Anne Bronte (1820-1849),1820,Nature Poems,soar,1
4548,THE ARBOUR,Anne Bronte (1820-1849),1820,Nature Poems,spirit,1
4577,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,listener,1
882,BATTLE OF THE BALTIC,Thomas Campbell (1777-1844),1777,Historical Poems,shades,1
4579,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,wakes,1
4595,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,without,1
4608,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,rain,1
4607,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,twilight,1
4606,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,mist,1
4605,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,mine,1
4604,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,stirs,1
4603,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,sorrow,1
4602,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,break,1
4601,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,about,1
4600,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,heart,1
4599,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,deep,1
4598,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,worlds,1
4597,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,seems,1
4596,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,sign,1
4594,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,depart,1
4580,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,adown,1
4593,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,ready,1
4592,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,threshold,1
4591,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,stands,1
4590,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,halfdivine,1
4589,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,presence,1
4588,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,die,1
4587,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,dreamer,1
4586,AUTUMN,George Sterling (1869-1926),1869,Nature Poems,dream,1
